T	dT	f	X	dX	Y	dY	A	dA	phi	dphi
8,159E+1	1,428E-14	2,878E+2	4,945E-6	2,041E-7	-8,725E-6	1,548E-7	1,003E-5	2,562E-7	-1,055E+0	-4,741E-2
8,159E+1	1,428E-14	2,880E+2	4,538E-6	1,802E-7	-8,198E-6	1,714E-7	9,370E-6	2,487E-7	-1,065E+0	-4,780E-2
8,159E+1	1,428E-14	2,882E+2	3,770E-6	1,492E-7	-8,173E-6	1,819E-7	9,000E-6	2,353E-7	-1,139E+0	-5,169E-2
8,159E+1	1,428E-14	2,885E+2	3,915E-6	1,963E-7	-8,637E-6	1,897E-7	9,483E-6	2,730E-7	-1,145E+0	-6,270E-2
8,159E+1	1,428E-14	2,888E+2	3,945E-6	1,989E-7	-7,875E-6	1,918E-7	8,808E-6	2,764E-7	-1,106E+0	-6,196E-2
8,159E+1	1,428E-14	2,890E+2	4,430E-6	2,494E-7	-7,837E-6	1,913E-7	9,003E-6	3,143E-7	-1,056E+0	-6,481E-2
8,159E+1	1,428E-14	2,892E+2	3,840E-6	2,134E-7	-7,182E-6	2,094E-7	8,145E-6	2,990E-7	-1,080E+0	-6,777E-2
8,159E+1	1,428E-14	2,895E+2	4,183E-6	1,737E-7	-7,692E-6	2,178E-7	8,756E-6	2,786E-7	-1,073E+0	-5,393E-2
8,159E+1	1,428E-14	2,898E+2	3,667E-6	1,557E-7	-6,988E-6	1,626E-7	7,891E-6	2,251E-7	-1,087E+0	-5,264E-2
8,159E+1	1,428E-14	2,900E+2	3,322E-6	1,782E-7	-7,235E-6	1,402E-7	7,961E-6	2,267E-7	-1,140E+0	-6,502E-2
8,159E+1	1,428E-14	2,902E+2	3,155E-6	2,404E-7	-7,100E-6	2,046E-7	7,769E-6	3,157E-7	-1,153E+0	-9,391E-2
8,159E+1	1,428E-14	2,905E+2	3,093E-6	1,701E-7	-6,970E-6	1,557E-7	7,625E-6	2,306E-7	-1,153E+0	-6,846E-2
8,159E+1	1,428E-14	2,908E+2	3,192E-6	2,372E-7	-6,690E-6	2,005E-7	7,413E-6	3,106E-7	-1,126E+0	-9,017E-2
8,159E+1	1,428E-14	2,910E+2	3,257E-6	1,264E-7	-6,517E-6	1,734E-7	7,286E-6	2,146E-7	-1,107E+0	-5,209E-2
8,159E+1	1,428E-14	2,912E+2	3,035E-6	1,259E-7	-6,567E-6	2,027E-7	7,235E-6	2,386E-7	-1,138E+0	-5,884E-2
8,159E+1	1,428E-14	2,915E+2	3,235E-6	2,316E-7	-6,465E-6	1,659E-7	7,229E-6	2,849E-7	-1,107E+0	-8,418E-2
8,159E+1	1,428E-14	2,918E+2	3,205E-6	1,897E-7	-6,328E-6	1,885E-7	7,093E-6	2,675E-7	-1,102E+0	-7,302E-2
8,159E+1	1,428E-14	2,920E+2	2,937E-6	1,998E-7	-6,112E-6	2,616E-7	6,782E-6	3,292E-7	-1,123E+0	-9,022E-2
8,159E+1	1,428E-14	2,922E+2	3,128E-6	2,094E-7	-5,705E-6	1,614E-7	6,506E-6	2,644E-7	-1,069E+0	-7,774E-2
8,159E+1	1,428E-14	2,925E+2	2,462E-6	2,138E-7	-5,715E-6	1,910E-7	6,223E-6	2,867E-7	-1,164E+0	-1,083E-1
8,159E+1	1,428E-14	2,928E+2	2,553E-6	2,364E-7	-5,637E-6	1,801E-7	6,188E-6	2,971E-7	-1,146E+0	-1,122E-1
8,159E+1	1,428E-14	2,930E+2	2,733E-6	1,637E-7	-5,520E-6	2,245E-7	6,159E-6	2,778E-7	-1,111E+0	-8,045E-2
8,159E+1	1,428E-14	2,932E+2	2,360E-6	1,774E-7	-5,902E-6	1,877E-7	6,357E-6	2,583E-7	-1,190E+0	-9,718E-2
8,159E+1	1,428E-14	2,935E+2	2,392E-6	2,017E-7	-5,910E-6	1,943E-7	6,376E-6	2,801E-7	-1,186E+0	-1,073E-1
8,159E+1	1,428E-14	2,938E+2	2,835E-6	1,891E-7	-5,323E-6	1,887E-7	6,030E-6	2,672E-7	-1,081E+0	-8,168E-2
8,159E+1	1,428E-14	2,940E+2	2,460E-6	1,215E-7	-5,660E-6	1,229E-7	6,171E-6	1,729E-7	-1,161E+0	-6,265E-2
8,159E+1	1,428E-14	2,942E+2	2,302E-6	1,666E-7	-5,382E-6	1,605E-7	5,854E-6	2,314E-7	-1,167E+0	-9,130E-2
8,159E+1	1,428E-14	2,945E+2	2,253E-6	1,595E-7	-5,317E-6	1,597E-7	5,775E-6	2,258E-7	-1,170E+0	-9,002E-2
8,159E+1	1,428E-14	2,948E+2	2,440E-6	1,211E-7	-5,025E-6	1,143E-7	5,586E-6	1,665E-7	-1,119E+0	-6,108E-2
8,159E+1	1,428E-14	2,950E+2	2,477E-6	1,757E-7	-5,168E-6	1,257E-7	5,731E-6	2,160E-7	-1,124E+0	-8,424E-2
8,159E+1	1,428E-14	2,952E+2	2,430E-6	1,871E-7	-5,082E-6	1,164E-7	5,634E-6	2,204E-7	-1,125E+0	-9,036E-2
8,159E+1	1,428E-14	2,955E+2	2,393E-6	1,975E-7	-5,203E-6	1,503E-7	5,726E-6	2,482E-7	-1,140E+0	-9,969E-2
8,159E+1	1,428E-14	2,958E+2	2,282E-6	1,369E-7	-5,012E-6	1,380E-7	5,508E-6	1,944E-7	-1,143E+0	-7,547E-2
8,159E+1	1,428E-14	2,960E+2	2,773E-6	1,283E-7	-4,688E-6	1,754E-7	5,446E-6	2,173E-7	-1,037E+0	-6,169E-2
8,159E+1	1,428E-14	2,962E+2	2,127E-6	1,992E-7	-4,728E-6	1,557E-7	5,184E-6	2,528E-7	-1,148E+0	-1,139E-1
8,159E+1	1,428E-14	2,965E+2	2,123E-6	2,175E-7	-4,442E-6	2,000E-7	4,923E-6	2,955E-7	-1,125E+0	-1,259E-1
8,159E+1	1,428E-14	2,968E+2	2,318E-6	2,450E-7	-4,333E-6	2,765E-7	4,913E-6	3,694E-7	-1,080E+0	-1,333E-1
8,159E+1	1,428E-14	2,970E+2	1,855E-6	2,005E-7	-4,688E-6	2,785E-7	5,041E-6	3,431E-7	-1,194E+0	-1,472E-1
8,159E+1	1,428E-14	2,972E+2	2,367E-6	2,312E-7	-4,172E-6	2,832E-7	4,797E-6	3,656E-7	-1,055E+0	-1,254E-1
8,159E+1	1,428E-14	2,975E+2	2,015E-6	2,565E-7	-4,353E-6	3,183E-7	4,796E-6	4,087E-7	-1,137E+0	-1,669E-1
8,159E+1	1,428E-14	2,978E+2	1,855E-6	2,741E-7	-4,418E-6	3,127E-7	4,791E-6	4,158E-7	-1,173E+0	-1,922E-1
8,159E+1	1,428E-14	2,980E+2	5,625E-7	1,804E-7	-3,502E-6	1,805E-7	3,547E-6	2,552E-7	-1,412E+0	-4,586E-1
8,159E+1	1,428E-14	2,982E+2	1,892E-6	3,642E-7	-4,273E-6	3,648E-7	4,673E-6	5,155E-7	-1,154E+0	-2,429E-1
8,159E+1	1,428E-14	2,985E+2	1,715E-6	3,980E-7	-4,010E-6	5,053E-7	4,361E-6	6,433E-7	-1,167E+0	-3,081E-1
8,159E+1	1,428E-14	2,612E+2	1,315E-1	9,050E-2	6,576E-2	6,575E-2	1,470E-1	1,119E-1	4,637E-1	5,629E-1
8,159E+1	1,428E-14	2,615E+2	-1,847E-6	7,348E-7	5,873E-6	6,506E-7	6,156E-6	9,814E-7	1,876E+0	7,744E-1
8,159E+1	1,428E-14	2,618E+2	-1,870E-6	7,039E-7	5,580E-6	6,545E-7	5,885E-6	9,612E-7	1,894E+0	7,468E-1
8,159E+1	1,428E-14	2,620E+2	-1,740E-6	5,533E-7	6,452E-6	5,941E-7	6,683E-6	8,118E-7	1,834E+0	6,072E-1
8,159E+1	1,428E-14	2,622E+2	-2,320E-6	5,493E-7	6,010E-6	5,409E-7	6,442E-6	7,708E-7	1,939E+0	4,911E-1
8,159E+1	1,428E-14	2,625E+2	-1,727E-6	6,371E-7	6,373E-6	5,422E-7	6,603E-6	8,366E-7	1,836E+0	6,947E-1
8,159E+1	1,428E-14	2,628E+2	-1,943E-6	5,967E-7	6,140E-6	5,694E-7	6,440E-6	8,248E-7	1,877E+0	6,024E-1
8,159E+1	1,428E-14	2,630E+2	-3,137E-6	5,278E-7	5,755E-6	4,268E-7	6,555E-6	6,788E-7	2,070E+0	3,805E-1
8,159E+1	1,428E-14	2,632E+2	-2,487E-6	4,877E-7	6,760E-6	4,882E-7	7,203E-6	6,900E-7	1,923E+0	4,019E-1
8,159E+1	1,428E-14	2,635E+2	-1,682E-6	5,362E-7	6,340E-6	4,747E-7	6,559E-6	7,161E-7	1,830E+0	5,991E-1
8,159E+1	1,428E-14	2,638E+2	-2,243E-6	4,184E-7	6,578E-6	4,412E-7	6,949E-6	6,080E-7	1,899E+0	3,766E-1
8,159E+1	1,428E-14	2,640E+2	-2,025E-6	4,439E-7	6,568E-6	4,355E-7	6,873E-6	6,219E-7	1,870E+0	4,282E-1
8,159E+1	1,428E-14	2,642E+2	-1,588E-6	4,670E-7	6,870E-6	4,568E-7	7,051E-6	6,533E-7	1,798E+0	5,422E-1
8,159E+1	1,428E-14	2,645E+2	-2,145E-6	4,583E-7	6,663E-6	4,478E-7	6,999E-6	6,408E-7	1,882E+0	4,216E-1
8,159E+1	1,428E-14	2,648E+2	-2,420E-6	3,427E-7	6,835E-6	4,686E-7	7,251E-6	5,805E-7	1,911E+0	3,007E-1
8,159E+1	1,428E-14	2,650E+2	-1,652E-6	4,723E-7	7,570E-6	3,726E-7	7,748E-6	6,016E-7	1,786E+0	5,179E-1
8,159E+1	1,428E-14	2,652E+2	-2,632E-6	3,340E-7	7,645E-6	4,022E-7	8,086E-6	5,228E-7	1,902E+0	2,613E-1
8,159E+1	1,428E-14	2,655E+2	-2,140E-6	3,139E-7	7,330E-6	2,854E-7	7,636E-6	4,243E-7	1,855E+0	2,815E-1
8,159E+1	1,428E-14	2,658E+2	-2,477E-6	3,760E-7	7,378E-6	2,926E-7	7,782E-6	4,764E-7	1,895E+0	2,972E-1
8,159E+1	1,428E-14	2,660E+2	-3,832E-6	2,353E-7	6,452E-6	2,247E-7	7,505E-6	3,253E-7	2,107E+0	1,487E-1
8,159E+1	1,428E-14	2,662E+2	-2,752E-6	3,536E-7	7,977E-6	3,904E-7	8,439E-6	5,267E-7	1,903E+0	2,616E-1
8,159E+1	1,428E-14	2,665E+2	-1,988E-6	3,495E-7	8,303E-6	2,778E-7	8,537E-6	4,464E-7	1,806E+0	3,232E-1
8,159E+1	1,428E-14	2,668E+2	-2,707E-6	2,933E-7	8,385E-6	2,888E-7	8,811E-6	4,116E-7	1,883E+0	2,141E-1
8,159E+1	1,428E-14	2,670E+2	-2,233E-6	2,672E-7	8,330E-6	2,827E-7	8,624E-6	3,890E-7	1,833E+0	2,280E-1
8,159E+1	1,428E-14	2,672E+2	-2,433E-6	2,773E-7	8,565E-6	3,062E-7	8,904E-6	4,131E-7	1,848E+0	2,207E-1
8,159E+1	1,428E-14	2,675E+2	-2,447E-6	3,215E-7	8,752E-6	3,148E-7	9,088E-6	4,500E-7	1,843E+0	2,511E-1
8,159E+1	1,428E-14	2,678E+2	-2,452E-6	3,136E-7	9,015E-6	3,358E-7	9,343E-6	4,595E-7	1,836E+0	2,446E-1
8,159E+1	1,428E-14	2,680E+2	-2,573E-6	2,815E-7	9,167E-6	3,143E-7	9,522E-6	4,219E-7	1,844E+0	2,115E-1
8,159E+1	1,428E-14	2,682E+2	-2,535E-6	2,423E-7	9,595E-6	2,040E-7	9,924E-6	3,168E-7	1,829E+0	1,791E-1
8,159E+1	1,428E-14	2,685E+2	-2,880E-6	1,751E-7	9,455E-6	2,733E-7	9,884E-6	3,246E-7	1,866E+0	1,257E-1
8,159E+1	1,428E-14	2,688E+2	-2,635E-6	2,353E-7	9,940E-6	2,018E-7	1,028E-5	3,100E-7	1,830E+0	1,676E-1
8,159E+1	1,428E-14	2,690E+2	-2,325E-6	2,449E-7	1,043E-5	2,931E-7	1,068E-5	3,819E-7	1,790E+0	1,951E-1
8,159E+1	1,428E-14	2,692E+2	-2,913E-6	2,696E-7	1,062E-5	2,870E-7	1,101E-5	3,938E-7	1,839E+0	1,773E-1
8,159E+1	1,428E-14	2,695E+2	-2,955E-6	2,499E-7	1,091E-5	2,322E-7	1,130E-5	3,411E-7	1,835E+0	1,601E-1
8,159E+1	1,428E-14	2,698E+2	-2,700E-6	2,067E-7	1,113E-5	2,340E-7	1,146E-5	3,122E-7	1,809E+0	1,436E-1
8,159E+1	1,428E-14	2,700E+2	-2,865E-6	2,673E-7	1,184E-5	2,974E-7	1,218E-5	3,998E-7	1,808E+0	1,747E-1
8,159E+1	1,428E-14	2,702E+2	-3,228E-6	3,827E-7	1,186E-5	2,758E-7	1,230E-5	4,717E-7	1,836E+0	2,219E-1
8,159E+1	1,428E-14	2,705E+2	-2,895E-6	2,792E-7	1,209E-5	3,193E-7	1,243E-5	4,242E-7	1,806E+0	1,806E-1
8,159E+1	1,428E-14	2,708E+2	-2,765E-6	3,443E-7	1,229E-5	3,842E-7	1,259E-5	5,159E-7	1,792E+0	2,301E-1
8,159E+1	1,428E-14	2,710E+2	-3,128E-6	2,725E-7	1,297E-5	3,206E-7	1,335E-5	4,207E-7	1,807E+0	1,637E-1
8,159E+1	1,428E-14	2,712E+2	-3,012E-6	2,872E-7	1,350E-5	2,125E-7	1,383E-5	3,573E-7	1,790E+0	1,730E-1
8,159E+1	1,428E-14	2,715E+2	-2,945E-6	2,680E-7	1,404E-5	2,317E-7	1,434E-5	3,543E-7	1,778E+0	1,644E-1
8,159E+1	1,428E-14	2,718E+2	-3,195E-6	2,358E-7	1,452E-5	2,712E-7	1,487E-5	3,594E-7	1,787E+0	1,361E-1
8,159E+1	1,428E-14	2,720E+2	-3,483E-6	2,792E-7	1,520E-5	2,425E-7	1,559E-5	3,698E-7	1,796E+0	1,468E-1
8,159E+1	1,428E-14	2,722E+2	-3,310E-6	2,212E-7	1,584E-5	1,723E-7	1,618E-5	2,804E-7	1,777E+0	1,203E-1
8,159E+1	1,428E-14	2,725E+2	-3,330E-6	2,252E-7	1,661E-5	2,634E-7	1,694E-5	3,465E-7	1,769E+0	1,228E-1
8,159E+1	1,428E-14	2,728E+2	-3,035E-6	2,243E-7	1,745E-5	2,202E-7	1,771E-5	3,143E-7	1,743E+0	1,307E-1
8,159E+1	1,428E-14	2,730E+2	-3,332E-6	2,307E-7	1,755E-5	1,582E-7	1,787E-5	2,798E-7	1,758E+0	1,228E-1
8,159E+1	1,428E-14	2,732E+2	-3,128E-6	2,147E-7	1,923E-5	2,736E-7	1,948E-5	3,478E-7	1,732E+0	1,214E-1
8,159E+1	1,428E-14	2,735E+2	-3,152E-6	2,605E-7	1,972E-5	2,034E-7	1,998E-5	3,305E-7	1,729E+0	1,440E-1
8,159E+1	1,428E-14	2,738E+2	-3,155E-6	2,542E-7	2,107E-5	2,089E-7	2,131E-5	3,290E-7	1,719E+0	1,396E-1
8,159E+1	1,428E-14	2,740E+2	-3,200E-6	1,801E-7	2,216E-5	2,059E-7	2,239E-5	2,736E-7	1,714E+0	9,780E-2
8,159E+1	1,428E-14	2,742E+2	-3,128E-6	3,078E-7	2,376E-5	2,677E-7	2,396E-5	4,079E-7	1,702E+0	1,686E-1
8,159E+1	1,428E-14	2,745E+2	-2,452E-6	3,396E-7	2,500E-5	3,493E-7	2,512E-5	4,872E-7	1,669E+0	2,322E-1
8,159E+1	1,428E-14	2,748E+2	-2,153E-6	3,237E-7	2,759E-5	3,911E-7	2,768E-5	5,077E-7	1,649E+0	2,490E-1
8,159E+1	1,428E-14	2,750E+2	-9,050E-7	2,643E-7	2,913E-5	3,532E-7	2,915E-5	4,412E-7	1,602E+0	4,683E-1
8,159E+1	1,428E-14	2,752E+2	-9,750E-8	3,889E-7	3,128E-5	3,362E-7	3,128E-5	5,141E-7	1,574E+0	6,278E+0
8,159E+1	1,428E-14	2,755E+2	9,250E-8	3,501E-7	3,350E-5	3,906E-7	3,350E-5	5,245E-7	1,568E+0	5,934E+0
8,159E+1	1,428E-14	2,758E+2	1,700E-6	4,693E-7	3,623E-5	4,471E-7	3,627E-5	6,481E-7	1,524E+0	4,211E-1
8,159E+1	1,428E-14	2,760E+2	3,762E-6	3,896E-7	3,944E-5	5,934E-7	3,961E-5	7,099E-7	1,476E+0	1,544E-1
8,159E+1	1,428E-14	2,762E+2	6,260E-6	6,011E-7	4,307E-5	5,527E-7	4,352E-5	8,166E-7	1,426E+0	1,382E-1
8,159E+1	1,428E-14	2,765E+2	1,041E-5	6,222E-7	4,874E-5	5,658E-7	4,984E-5	8,409E-7	1,360E+0	8,285E-2
8,159E+1	1,428E-14	2,768E+2	1,522E-5	5,916E-7	5,109E-5	5,424E-7	5,331E-5	8,026E-7	1,281E+0	5,163E-2
8,159E+1	1,428E-14	2,770E+2	2,477E-5	1,103E-6	5,701E-5	5,942E-7	6,216E-5	1,253E-6	1,161E+0	5,306E-2
8,159E+1	1,428E-14	2,772E+2	3,265E-5	1,056E-6	6,007E-5	9,865E-7	6,837E-5	1,445E-6	1,073E+0	3,891E-2
